year,country,population,cement_co2,cement_co2_per_capita,co2,co2 (GCP),co2_growth_abs,co2_growth_prct,co2_including_luc,co2_including_luc_growth_abs,co2_including_luc_growth_prct,co2_including_luc_per_capita,co2_per_capita,coal_co2,coal_co2_per_capita,cumulative_cement_co2,cumulative_co2,cumulative_co2_including_luc,cumulative_coal_co2,cumulative_flaring_co2,cumulative_gas_co2,cumulative_luc_co2,cumulative_oil_co2,cumulative_other_co2,flaring_co2,flaring_co2_per_capita,gas_co2,gas_co2_per_capita,ghg_excluding_lucf_per_capita,ghg_per_capita,land_use_change_co2,land_use_change_co2_per_capita,methane,methane_per_capita,nitrous_oxide,nitrous_oxide_per_capita,oil_co2,oil_co2_per_capita,other_co2_per_capita,other_industry_co2,share_global_cement_co2,share_global_co2,share_global_co2_including_luc,share_global_coal_co2,share_global_cumulative_cement_co2,share_global_cumulative_co2,share_global_cumulative_co2_including_luc,share_global_cumulative_coal_co2,share_global_cumulative_flaring_co2,share_global_cumulative_gas_co2,share_global_cumulative_luc_co2,share_global_cumulative_oil_co2,share_global_cumulative_other_co2,share_global_flaring_co2,share_global_gas_co2,share_global_luc_co2,share_global_oil_co2,share_global_other_co2,share_of_temperature_change_from_ghg,temperature_change_from_ch4,temperature_change_from_co2,temperature_change_from_ghg,temperature_change_from_n2o,total_ghg,total_ghg_excluding_lucf
2022,Oceania,45049682.0,3.253,0.073,433.029,424.828,-6.633,-1.509,556.868,-8.001,-1.416,12.434,9.668,153.12,3.419,234.291,21690.524999999998,39654.095,10943.86,352.197,2585.36,19639.446,7434.364,140.454,18.161,0.405,88.373,1.973,11.215,16.669,129.882,2.9,168.387,3.738,78.338,1.739,165.401,3.693,0.105,4.721,0.203,1.161,1.364,1.008,0.501,1.224,1.569,1.339,1.817,0.986,2.509,1.207,1.404,4.506,1.12,3.668,1.389,1.566,1.893,0.009,0.018,0.031,0.004,750.941,505.25
2023,Oceania,45563133.0,3.253,0.072,430.303,421.981,-2.726,-0.629,553.872,-2.997,-0.538,12.226,9.499,148.673,3.282,237.544,22120.827999999998,40207.962,11092.533000000001,370.315,2668.056,19769.03,7607.206,145.175,18.118,0.4,82.696,1.825,10.985,15.951,129.584,2.86,154.786,3.397,68.526,1.504,172.842,3.815,0.104,4.721,0.207,1.139,1.337,0.965,0.491,1.222,1.566,1.332,1.871,0.988,2.513,1.211,1.409,4.409,1.047,3.575,1.416,1.568,1.879,0.009,0.018,0.031,0.004,726.782,500.517
1880,South America,27912182.0,0.0,0.0,3.453,3.453,0.433,14.34,254.79,71.184,38.77,9.133,0.124,3.453,0.124,0.0,3.453,264.244,3.453,0.0,0.0,264.244,0.0,0.0,0.0,0.0,0.0,0.0,0.506,10.803,264.244,9.472,55.52,1.989,4.597,0.165,0.0,0.0,0.0,0.0,0.0,0.402,6.012,0.41,0.0,0.279,3.536,0.28,0.0,0.0,6.925,0.0,0.0,0.0,0.0,7.817,0.0,0.0,5.353,0.001,0.002,0.003,0.0,301.546,14.116
1881,South America,28419221.0,0.0,0.0,3.751,3.751,0.298,8.631,277.566,22.775,8.939,9.772,0.132,3.751,0.132,0.0,7.203999999999997,541.8090000000001,7.203999999999997,0.0,0.0,549.8449999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.514,11.183,285.601,10.055,56.948,2.004,4.644,0.163,0.0,0.0,0.0,0.0,0.0,0.422,6.508,0.431,0.0,0.285,3.653,0.287,0.0,0.0,6.98,0.0,0.0,0.0,0.0,8.457,0.0,0.0,5.368,0.001,0.003,0.004,0.0,317.806,14.618
1882,South America,28955780.0,0.0,0.0,3.832,3.832,0.081,2.156,300.295,22.73,8.189,10.376,0.132,3.832,0.132,0.0,11.035999999999998,842.1040000000002,11.035999999999998,0.0,0.0,859.7630000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.515,11.564,309.917,10.708,58.378,2.016,4.686,0.162,0.0,0.0,0.0,0.0,0.0,0.409,6.681,0.417,0.0,0.291,3.774,0.293,0.0,0.0,7.044,0.0,0.0,0.0,0.0,8.714,0.0,0.0,5.385,0.001,0.003,0.004,0.0,334.847,14.903
1883,South America,29522539.0,0.0,0.0,4.075,4.075,0.243,6.339,321.888,21.592,7.19,10.909,0.138,4.075,0.138,0.0,15.110999999999994,1163.9920000000002,15.110999999999994,0.0,0.0,1201.2930000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.52,12.306,341.53,11.574,59.808,2.026,4.724,0.16,0.0,0.0,0.0,0.0,0.0,0.409,7.191,0.416,0.0,0.296,3.904,0.298,0.0,0.0,7.14,0.0,0.0,0.0,0.0,9.817,0.0,0.0,5.419,0.001,0.003,0.004,0.0,363.313,15.349
1884,South America,30103175.0,0.0,0.0,4.633,4.633,0.558,13.689,335.009,13.121,4.076,11.134,0.154,4.629,0.154,0.0,19.744000000000003,1499.0010000000002,19.74,0.0,0.0,1543.9540000000002,0.004,0.0,0.0,0.0,0.0,0.0,0.535,12.062,342.661,11.388,61.239,2.034,4.758,0.158,0.004,0.0,0.0,0.0,0.0,0.459,7.217,0.468,0.0,0.304,4.03,0.306,0.0,0.0,7.22,0.002,0.0,0.0,0.0,9.434,0.02,0.0,5.445,0.001,0.003,0.004,0.0,363.091,16.111
1885,South America,30698196.0,0.0,0.0,4.83,4.83,0.197,4.245,328.905,-6.104,-1.822,10.719,0.157,4.826,0.157,0.0,24.572999999999997,1827.906,24.565999999999992,0.0,0.0,1890.2110000000007,0.007,0.0,0.0,0.0,0.0,0.0,0.538,11.935,346.257,11.285,62.67,2.041,4.789,0.156,0.004,0.0,0.0,0.0,0.0,0.475,7.076,0.485,0.0,0.311,4.142,0.314,0.0,0.0,7.298,0.004,0.0,0.0,0.0,9.535,0.019,0.0,5.473,0.001,0.003,0.004,0.0,366.391,16.511
1886,South America,31308164.0,0.0,0.0,4.53,4.53,-0.299,-6.196,328.0,-0.905,-0.275,10.482,0.145,4.523,0.145,0.0,29.104000000000003,2155.906,29.089000000000002,0.0,0.0,2230.347,0.015,0.0,0.0,0.0,0.0,0.0,0.524,11.583,340.136,10.869,64.101,2.047,4.82,0.154,0.007,0.0,0.0,0.0,0.0,0.439,7.165,0.451,0.0,0.316,4.247,0.319,0.0,0.0,7.371,0.007,0.0,0.0,0.0,9.594,0.034,0.0,5.5,0.001,0.003,0.004,0.0,362.649,16.415
1887,South America,31933652.0,0.0,0.0,5.25,5.25,0.72,15.891,353.1,25.101,7.653,11.063,0.164,5.243,0.164,0.0,34.354000000000006,2509.0070000000005,34.332,0.0,0.0,2618.266,0.022,0.0,0.0,0.0,0.0,0.0,0.543,12.956,387.919,12.153,65.543,2.052,4.851,0.152,0.007,0.0,0.0,0.0,0.0,0.484,7.395,0.5,0.0,0.323,4.358,0.327,0.0,0.0,7.472,0.009,0.0,0.0,0.0,10.509,0.031,0.0,5.546,0.001,0.003,0.005,0.0,413.739,17.349
1888,South America,32575283.0,0.0,0.0,6.387,6.387,1.137,21.653,339.565,-13.535,-3.833,10.429,0.196,6.38,0.196,0.0,40.74100000000001,2848.572,40.711999999999996,0.0,0.0,2966.0540000000005,0.029,0.0,0.0,0.0,0.0,0.0,0.574,11.605,347.788,10.681,66.972,2.056,4.883,0.15,0.007,0.0,0.0,0.0,0.0,0.532,7.123,0.55,0.0,0.333,4.451,0.336,0.0,0.0,7.541,0.011,0.0,0.0,0.0,9.752,0.03,0.0,5.569,0.001,0.004,0.005,0.0,378.036,18.688
1889,South America,33227633.0,0.0,0.0,7.538,7.538,1.151,18.023,322.099,-17.467,-5.144,9.698,0.227,7.531,0.227,0.0,48.279,3170.67,48.243,0.0,0.0,3339.864,0.037,0.0,0.0,0.0,0.0,0.0,0.604,12.242,373.811,11.255,68.414,2.059,4.917,0.148,0.007,0.0,0.0,0.0,0.0,0.627,6.601,0.649,0.0,0.345,4.523,0.349,0.0,0.0,7.62,0.013,0.0,0.0,0.0,10.164,0.026,0.0,5.604,0.001,0.004,0.005,0.0,406.782,20.053
1890,South America,33890958.0,0.0,0.0,6.33,6.33,-1.208,-16.03,303.071,-19.028,-5.907,8.947,0.187,6.319,0.187,0.0,54.609,3473.742,54.561,0.0,0.0,3677.203,0.048,0.0,0.0,0.0,0.0,0.0,0.563,11.022,337.338,9.958,69.848,2.061,6.229,0.184,0.011,0.0,0.0,0.0,0.0,0.484,5.765,0.501,0.0,0.352,4.567,0.356,0.0,0.0,7.648,0.015,0.0,0.0,0.0,8.539,0.032,0.0,5.607,0.001,0.004,0.005,0.0,373.539,19.082
1891,South America,34565468.0,0.0,0.0,6.584,6.584,0.254,4.015,338.215,35.144,11.596,9.789,0.191,6.536,0.189,0.0,61.193000000000005,3811.956,61.098000000000006,0.0,0.0,4053.9949999999994,0.095,0.0,0.0,0.0,0.0,0.0,0.566,12.069,376.792,10.906,71.365,2.065,6.308,0.182,0.048,0.001,0.0,0.0,0.0,0.481,6.116,0.496,0.0,0.357,4.621,0.362,0.0,0.0,7.693,0.026,0.0,0.0,0.0,9.056,0.117,0.0,5.624,0.001,0.004,0.005,0.0,417.169,19.557
1892,South America,35251291.0,0.0,0.0,6.728,6.728,0.144,2.183,313.634,-24.581,-7.268,8.901,0.191,6.662,0.189,0.0,67.92099999999999,4125.591,67.75999999999999,0.0,0.0,4407.034,0.161,0.0,0.0,0.0,0.0,0.0,0.565,11.335,353.039,10.019,72.892,2.068,6.447,0.183,0.066,0.002,0.0,0.0,0.0,0.488,5.722,0.5,0.0,0.363,4.659,0.368,0.0,0.0,7.721,0.04,0.0,0.0,0.0,8.607,0.164,0.0,5.635,0.001,0.004,0.006,0.0,399.584,19.933
1893,South America,35948511.0,0.0,0.0,6.726,6.726,-0.002,-0.03,335.171,21.537,6.867,9.328,0.187,6.678,0.186,0.0,74.64699999999999,4460.762,74.43799999999999,0.0,0.0,4781.091,0.209,0.0,0.0,0.0,0.0,0.0,0.561,11.894,374.057,10.41,74.408,2.07,6.641,0.185,0.048,0.001,0.0,0.0,0.0,0.494,5.931,0.509,0.0,0.368,4.702,0.374,0.0,0.0,7.752,0.047,0.0,0.0,0.0,8.722,0.112,0.0,5.654,0.001,0.004,0.006,0.0,427.564,20.152
1894,South America,36663240.0,0.0,0.0,8.401,8.401,1.676,24.916,317.071,-18.1,-5.4,8.652,0.229,8.361,0.228,0.0,83.048,4777.833,82.799,0.0,0.0,5137.298999999999,0.249,0.0,0.0,0.0,0.0,0.0,0.602,11.264,356.208,9.72,75.932,2.071,6.883,0.188,0.04,0.001,0.0,0.0,0.0,0.595,5.547,0.613,0.0,0.377,4.729,0.383,0.0,0.0,7.768,0.051,0.0,0.0,0.0,8.276,0.097,0.0,5.663,0.002,0.004,0.006,0.0,412.958,22.058
1895,South America,37395860.0,0.0,0.0,8.548,8.548,0.147,1.747,327.327,10.256,3.235,8.757,0.229,8.508,0.228,0.0,91.596,5105.159999999999,91.30700000000002,0.0,0.0,5506.727999999999,0.289,0.0,0.0,0.0,0.0,0.0,0.604,11.56,369.429,9.883,77.597,2.075,7.169,0.192,0.04,0.001,0.0,0.0,0.0,0.572,5.639,0.591,0.0,0.385,4.759,0.391,0.0,0.0,7.791,0.054,0.0,0.0,0.0,8.572,0.083,0.0,5.678,0.002,0.005,0.006,0.0,432.311,22.578
1896,South America,38146772.0,0.0,0.0,9.217,9.217,0.669,7.824,321.641,-5.686,-1.737,8.435,0.242,9.177,0.241,0.0,100.81300000000002,5426.800999999999,100.48400000000001,0.0,0.0,5866.307999999999,0.33,0.0,0.0,0.0,0.0,0.0,0.616,11.234,359.58,9.43,79.123,2.074,7.491,0.196,0.04,0.001,0.0,0.0,0.0,0.597,5.556,0.618,0.0,0.394,4.784,0.4,0.0,0.0,7.811,0.056,0.0,0.0,0.0,8.471,0.077,0.0,5.69,0.002,0.005,0.006,0.0,428.543,23.482
1897,South America,38916387.0,0.0,0.0,8.562,8.562,-0.655,-7.11,332.104,10.463,3.253,8.537,0.22,8.521,0.219,0.0,109.375,5758.906,109.005,0.0,0.0,6235.973,0.37,0.0,0.0,0.0,0.0,0.0,0.593,11.359,369.665,9.503,80.675,2.073,7.845,0.202,0.04,0.001,0.0,0.0,0.0,0.529,5.515,0.548,0.0,0.4,4.807,0.406,0.0,0.0,7.827,0.058,0.0,0.0,0.0,8.393,0.073,0.0,5.702,0.002,0.005,0.007,0.0,442.034,23.087
1898,South America,39705129.0,0.0,0.0,9.187,9.187,0.625,7.302,322.274,-9.831,-2.96,8.12,0.231,9.125,0.23,0.0,118.56200000000001,6081.178999999999,118.13,0.0,0.0,6600.923999999999,0.432,0.0,0.0,0.0,0.0,0.0,0.604,11.181,364.951,9.195,82.245,2.071,8.223,0.207,0.062,0.002,0.0,0.0,0.0,0.539,5.316,0.556,0.0,0.405,4.823,0.412,0.0,0.0,7.842,0.062,0.0,0.0,0.0,8.376,0.109,0.0,5.712,0.002,0.005,0.007,0.0,443.935,23.992
1899,South America,40509877.0,0.0,0.0,9.629,9.629,0.443,4.817,349.665,27.391,8.499,8.635,0.238,9.545,0.236,0.0,128.191,6430.844,127.67500000000001,0.0,0.0,6989.902,0.517,0.0,0.0,0.0,0.0,0.0,0.609,11.66,388.979,9.606,83.765,2.068,8.62,0.213,0.084,0.002,0.0,0.0,0.0,0.517,5.541,0.533,0.0,0.41,4.845,0.418,0.0,0.0,7.866,0.068,0.0,0.0,0.0,8.746,0.14,0.0,5.725,0.002,0.005,0.007,0.0,472.333,24.666
1900,South America,41330741.0,0.0,0.0,8.933,8.933,-0.697,-7.237,417.522,67.858,19.406,10.106,0.216,8.815,0.213,0.0,137.124,6848.366999999999,136.49,0.0,0.0,7439.039000000001,0.634,0.0,0.0,0.0,0.0,0.0,0.587,12.305,449.136,10.871,85.365,2.065,9.029,0.218,0.117,0.003,0.0,0.0,0.0,0.455,6.456,0.468,0.0,0.412,4.895,0.42,0.0,0.0,7.922,0.077,0.0,0.0,0.0,9.967,0.174,0.0,5.747,0.002,0.005,0.007,0.0,508.595,24.281
1901,South America,42167855.0,0.0,0.0,9.644,9.644,0.711,7.965,469.35,51.828,12.413,11.135,0.229,9.525,0.226,0.0,146.768,7317.715999999999,146.01500000000001,0.0,0.0,7935.572,0.753,0.0,0.0,0.0,0.0,0.0,0.607,13.033,496.534,11.78,87.801,2.082,9.589,0.227,0.119,0.003,0.0,0.0,0.0,0.476,7.158,0.492,0.0,0.415,4.963,0.423,0.0,0.0,8.001,0.084,0.0,0.0,0.0,10.954,0.159,0.0,5.781,0.002,0.006,0.008,0.0,549.589,25.606
1902,South America,43021342.0,0.0,0.0,10.29,10.29,0.646,6.695,505.469,36.119,7.696,11.754,0.239,10.191,0.237,0.0,157.05800000000002,7823.184999999999,156.20600000000002,0.0,0.0,8465.954,0.852,0.0,0.0,0.0,0.0,0.0,0.621,13.504,530.382,12.333,90.104,2.094,10.398,0.242,0.099,0.002,0.0,0.0,0.0,0.496,7.542,0.515,0.0,0.418,5.041,0.427,0.0,0.0,8.091,0.087,0.0,0.0,0.0,11.462,0.122,0.0,5.821,0.002,0.006,0.008,0.0,580.978,26.736
1903,South America,43891359.0,0.0,0.0,10.493,10.493,0.203,1.975,506.625,1.156,0.229,11.547,0.239,10.379,0.237,0.0,167.55,8329.81,166.585,0.0,0.0,8995.811,0.965,0.0,0.0,0.0,0.0,0.0,0.624,13.221,529.857,12.077,92.359,2.104,11.389,0.259,0.114,0.003,0.0,0.0,0.0,0.464,7.386,0.48,0.0,0.42,5.111,0.429,0.0,0.0,8.177,0.09,0.0,0.0,0.0,11.526,0.133,0.0,5.854,0.002,0.006,0.008,0.0,580.283,27.377
1904,South America,44781677.0,0.0,0.0,10.93,10.93,0.437,4.162,534.379,27.754,5.478,11.938,0.244,10.809,0.241,0.0,178.48000000000002,8864.19,177.394,0.0,0.0,9550.799,1.086,0.0,0.0,0.0,0.0,0.0,0.629,13.562,554.988,12.398,94.526,2.111,12.496,0.279,0.121,0.003,0.0,0.0,0.0,0.478,7.671,0.497,0.0,0.423,5.186,0.432,0.0,0.0,8.269,0.093,0.0,0.0,0.0,11.861,0.126,0.0,5.892,0.002,0.006,0.009,0.0,607.344,28.167
1905,South America,45692841.0,0.0,0.0,12.767,12.767,1.837,16.807,555.634,21.255,3.978,12.165,0.28,12.613,0.276,0.0,191.246,9419.825,190.006,0.0,0.0,10124.212000000001,1.24,0.0,0.0,0.0,0.0,0.0,0.666,13.815,573.412,12.554,96.774,2.118,13.653,0.299,0.154,0.003,0.0,0.0,0.0,0.524,7.649,0.543,0.0,0.427,5.259,0.436,0.0,0.0,8.36,0.098,0.0,0.0,0.0,11.88,0.159,0.0,5.928,0.002,0.006,0.009,0.0,631.261,30.437
1906,South America,46625401.0,0.0,0.0,15.509,15.509,2.743,21.482,544.119,-11.515,-2.072,11.675,0.333,15.293,0.328,0.0,206.755,9963.943,205.299,0.0,0.0,10685.520000000002,1.456,0.0,0.0,0.0,0.0,0.0,0.723,13.442,561.31,12.043,99.128,2.126,14.793,0.317,0.216,0.005,0.0,0.0,0.0,0.61,7.371,0.631,0.0,0.435,5.321,0.445,0.0,0.0,8.439,0.107,0.0,0.0,0.0,11.604,0.221,0.0,5.959,0.002,0.007,0.009,0.0,626.756,33.721
1907,South America,47579926.0,0.0,0.0,17.71,17.71,2.201,14.192,538.826,-5.293,-0.973,11.329,0.372,17.404,0.366,0.0,224.46599999999998,10502.769,222.703,0.0,0.0,11239.368,1.763,0.0,0.0,0.0,0.0,0.0,0.763,13.169,553.848,11.645,101.315,2.129,15.85,0.333,0.306,0.006,0.0,0.0,0.0,0.611,7.045,0.631,0.0,0.443,5.372,0.453,0.0,0.0,8.515,0.119,0.0,0.0,0.0,11.664,0.257,0.0,5.981,0.002,0.007,0.01,0.0,626.582,36.296
1908,South America,48557015.0,0.0,0.0,18.71,18.71,0.999,5.644,569.75,30.924,5.739,11.738,0.385,18.316,0.377,0.0,243.17499999999998,11072.519,241.01900000000003,0.0,0.0,11824.028,2.156,0.0,0.0,0.0,0.0,0.0,0.781,13.693,584.659,12.045,103.76,2.137,16.759,0.345,0.393,0.008,0.0,0.0,0.0,0.672,7.473,0.695,0.0,0.453,5.432,0.463,0.0,0.0,8.599,0.134,0.0,0.0,0.0,12.083,0.305,0.0,6.014,0.003,0.007,0.01,0.0,664.903,37.926
1909,South America,49545768.0,0.0,0.0,18.441,18.441,-0.269,-1.435,587.573,17.823,3.128,11.864,0.372,17.855,0.361,0.0,261.616,11660.091,258.87399999999997,0.0,0.0,12425.476,2.742,0.0,0.0,0.0,0.0,0.0,0.77,13.905,601.449,12.144,106.091,2.141,17.451,0.352,0.586,0.012,0.0,0.0,0.0,0.636,7.488,0.651,0.0,0.461,5.491,0.471,0.0,0.0,8.682,0.158,0.0,0.0,0.0,12.16,0.436,0.0,6.048,0.003,0.007,0.01,0.0,688.922,38.175
1910,South America,50545993.0,0.0,0.0,20.673,20.673,2.232,12.101,654.996,67.423,11.475,12.963,0.409,20.145,0.399,0.0,282.289,12315.088,279.019,0.0,0.0,13099.278,3.27,0.0,0.0,0.0,0.0,0.0,0.813,14.463,673.803,13.335,108.584,2.148,17.863,0.353,0.528,0.01,0.0,0.0,0.0,0.679,8.408,0.701,0.0,0.47,5.571,0.481,0.0,0.0,8.803,0.173,0.0,0.0,0.0,14.195,0.366,0.0,6.093,0.003,0.008,0.011,0.0,731.047,41.083
1911,South America,51557488.0,0.0,0.0,23.954,23.954,3.282,15.874,747.394,92.397,14.107,14.502,0.465,23.35,0.453,0.0,306.243,13062.482000000002,302.36899999999997,0.0,0.0,13866.653,3.874,0.0,0.0,0.0,0.0,0.0,0.875,15.909,767.374,14.889,112.129,2.175,18.105,0.351,0.605,0.012,0.0,0.0,0.0,0.775,9.441,0.803,0.0,0.483,5.677,0.494,0.0,0.0,8.957,0.19,0.0,0.0,0.0,15.898,0.396,0.0,6.156,0.003,0.008,0.011,0.0,820.253,45.126
1912,South America,52579990.0,0.0,0.0,24.731,24.731,0.777,3.242,755.356,7.963,1.065,14.371,0.471,23.991,0.456,0.0,330.974,13817.837000000001,326.35999999999996,0.0,0.0,14644.790000000003,4.615,0.0,0.0,0.0,0.0,0.0,0.888,15.735,778.135,14.805,115.698,2.2,18.335,0.349,0.74,0.014,0.0,0.0,0.0,0.762,9.522,0.784,0.0,0.495,5.779,0.506,0.0,0.0,9.116,0.21,0.0,0.0,0.0,16.605,0.471,0.0,6.218,0.003,0.008,0.011,0.0,827.335,46.688
1913,South America,53613237.0,0.0,0.0,25.968,25.968,1.237,5.001,759.121,3.765,0.498,14.164,0.485,25.063,0.468,0.0,356.94199999999995,14576.960000000001,351.42199999999997,0.0,0.0,15427.901,5.52,0.0,0.0,0.0,0.0,0.0,0.906,15.517,783.114,14.612,119.156,2.223,18.551,0.346,0.905,0.017,0.0,0.0,0.0,0.738,9.452,0.759,0.0,0.506,5.876,0.517,0.0,0.0,9.277,0.232,0.0,0.0,0.0,17.346,0.497,0.0,6.276,0.003,0.009,0.012,0.0,831.935,48.599
1914,South America,54668408.0,0.0,0.0,21.571,21.571,-4.397,-16.931,768.756,9.635,1.269,14.067,0.395,20.652,0.378,0.0,378.513,15345.715999999999,372.07399999999996,0.0,0.004,16226.239000000003,6.435,0.0,0.0,0.0,0.004,0.0,0.869,15.485,798.337,14.609,125.267,2.291,18.751,0.343,0.915,0.017,0.0,0.0,0.0,0.676,9.873,0.695,0.0,0.512,5.975,0.524,0.0,0.001,9.435,0.251,0.0,0.0,0.012,17.369,0.492,0.0,6.343,0.003,0.009,0.012,0.0,846.562,47.529
1915,South America,55745990.0,0.0,0.0,15.675,15.675,-5.896,-27.333,816.158,47.402,6.166,14.646,0.281,14.308,0.257,0.0,394.188,16161.874000000002,386.383,0.0,0.015,17031.392,7.791,0.0,0.0,0.0,0.011,0.0,0.812,15.268,805.153,14.448,131.689,2.362,18.934,0.34,1.356,0.024,0.0,0.0,0.0,0.499,10.584,0.492,0.0,0.512,6.085,0.522,0.0,0.003,9.591,0.282,0.0,0.0,0.035,17.614,0.686,0.0,6.414,0.003,0.009,0.013,0.0,851.134,45.271
1916,South America,56846479.0,0.0,0.0,14.647,14.647,-1.028,-6.56,847.322,31.164,3.818,14.911,0.258,13.1,0.231,0.0,408.835,17009.195,399.483,0.0,0.029,17869.644,9.322,0.0,0.0,0.0,0.015,0.0,0.843,15.682,838.251,14.751,138.16,2.43,19.098,0.336,1.532,0.027,0.0,0.0,0.0,0.432,10.706,0.418,0.0,0.509,6.196,0.519,0.0,0.006,9.756,0.313,0.0,0.0,0.038,18.534,0.712,0.0,6.489,0.003,0.01,0.013,0.0,891.446,47.928
1917,South America,57970388.0,0.0,0.0,13.086,13.086,-1.56,-10.654,852.938,5.616,0.663,14.718,0.226,11.397,0.197,0.0,421.921,17862.134,410.88,0.0,0.055,18712.817,10.986,0.0,0.0,0.0,0.026,0.0,0.862,15.55,843.174,14.55,144.527,2.493,19.242,0.332,1.663,0.029,0.0,0.0,0.0,0.369,10.539,0.349,0.0,0.503,6.3,0.512,0.0,0.01,9.917,0.342,0.0,0.0,0.063,18.55,0.695,0.0,6.563,0.003,0.01,0.014,0.0,901.436,49.951
1918,South America,59102586.0,0.0,0.0,11.65,11.65,-1.436,-10.975,857.126,4.188,0.491,14.507,0.197,9.888,0.167,0.0,433.57099999999997,18719.261,420.768,0.0,0.084,19564.063,12.719,0.0,0.0,0.0,0.029,0.0,0.881,15.521,851.245,14.408,150.839,2.552,19.363,0.328,1.733,0.029,0.0,0.0,0.0,0.333,10.65,0.307,0.0,0.497,6.401,0.505,0.0,0.014,10.075,0.368,0.0,0.0,0.08,18.715,0.707,0.0,6.642,0.004,0.01,0.014,0.0,917.36,52.042
1919,South America,60264993.0,0.0,0.0,13.631,13.631,1.981,17.0,869.019,11.894,1.388,14.425,0.226,11.777,0.195,0.0,447.202,19588.279,432.54499999999996,0.0,0.114,20423.825,14.544,0.0,0.0,0.0,0.029,0.0,0.955,15.577,859.763,14.271,157.182,2.608,19.462,0.323,1.825,0.03,0.0,0.0,0.0,0.449,11.564,0.433,0.0,0.496,6.511,0.503,0.0,0.018,10.233,0.39,0.0,0.0,0.077,19.186,0.667,0.0,6.736,0.004,0.011,0.015,0.0,938.726,57.58
1920,South America,61458404.0,0.0,0.0,16.128,16.128,2.497,18.319,956.153,87.134,10.027,15.563,0.263,14.103,0.23,0.0,463.33,20544.432999999997,446.64799999999997,0.0,0.15,21369.263,16.532,0.0,0.0,0.0,0.037,0.001,1.031,16.195,945.437,15.389,163.278,2.657,19.535,0.318,1.988,0.032,0.0,0.0,0.0,0.456,11.744,0.45,0.0,0.494,6.629,0.502,0.0,0.022,10.414,0.404,0.0,0.0,0.088,20.537,0.551,0.0,6.83,0.004,0.011,0.015,0.0,995.319,63.389
1921,South America,62683653.0,0.0,0.0,15.377,15.377,-0.751,-4.656,994.666,38.512,4.028,15.873,0.245,12.746,0.203,0.0,478.70699999999994,21539.099,459.394,0.0,0.198,22354.056,19.115,0.0,0.0,0.0,0.048,0.001,1.061,16.272,984.792,15.716,170.264,2.716,19.55,0.312,2.583,0.041,0.0,0.0,0.0,0.495,12.519,0.477,0.0,0.494,6.756,0.501,0.0,0.028,10.594,0.426,0.0,0.0,0.136,20.351,0.65,0.0,6.934,0.004,0.011,0.016,0.0,1020.002,66.515
1922,South America,63941565.0,0.0,0.0,17.538,17.538,2.161,14.056,1042.702,48.036,4.829,16.313,0.274,13.659,0.214,0.0,496.24499999999995,22581.8,473.05299999999994,0.0,0.26,23383.558,22.932,0.0,0.0,0.0,0.062,0.001,1.133,16.625,1029.503,16.106,177.16,2.771,19.485,0.305,3.817,0.06,0.0,0.0,0.0,0.539,12.942,0.492,0.0,0.496,6.888,0.501,0.0,0.035,10.785,0.465,0.0,0.0,0.155,21.436,0.871,0.0,7.041,0.004,0.012,0.016,0.0,1063.018,72.462
1923,South America,65233001.0,0.0,0.0,19.904,19.904,2.366,13.49,1082.714,40.012,3.837,16.603,0.305,15.487,0.237,0.0,516.15,23664.515,488.54,0.0,0.337,24450.293999999998,27.272,0.0,0.0,0.0,0.077,0.001,1.206,16.981,1066.736,16.358,184.117,2.822,19.361,0.297,4.34,0.067,0.0,0.0,0.0,0.539,12.592,0.492,0.0,0.497,7.015,0.501,0.0,0.042,10.979,0.504,0.0,0.0,0.147,21.736,0.894,0.0,7.144,0.005,0.012,0.017,0.0,1107.737,78.675
1924,South America,66552723.0,0.0,0.0,24.938,24.938,5.033,25.287,1087.625,4.911,0.454,16.348,0.375,19.034,0.286,0.0,541.0869999999999,24752.14,507.575,0.0,0.465,25518.911,33.047,0.0,0.0,0.0,0.128,0.002,1.321,16.841,1068.618,16.062,191.413,2.876,19.197,0.288,5.775,0.087,0.0,0.0,0.0,0.673,12.611,0.603,0.0,0.503,7.137,0.503,0.0,0.054,11.166,0.56,0.0,0.0,0.215,21.714,1.193,0.0,7.247,0.005,0.013,0.018,0.0,1120.8,87.894
1925,South America,67901379.0,0.0,0.0,26.465,26.465,1.528,6.127,1109.37,21.745,1.999,16.343,0.39,18.047,0.266,0.0,567.5529999999999,25861.509,525.6209999999999,0.0,1.403,26605.493,40.528,0.0,0.0,0.0,0.938,0.014,1.378,16.864,1086.58,16.007,198.697,2.926,19.013,0.28,7.481,0.11,0.0,0.0,0.0,0.708,12.812,0.572,0.0,0.509,7.259,0.505,0.0,0.152,11.354,0.633,0.0,0.0,1.467,22.092,1.48,0.0,7.353,0.005,0.013,0.018,0.0,1145.059,93.596
