year,country,population,cement_co2,cement_co2_per_capita,co2,co2 (GCP),co2_growth_abs,co2_growth_prct,co2_including_luc,co2_including_luc_growth_abs,co2_including_luc_growth_prct,co2_including_luc_per_capita,co2_per_capita,coal_co2,coal_co2_per_capita,cumulative_cement_co2,cumulative_co2,cumulative_co2_including_luc,cumulative_coal_co2,cumulative_flaring_co2,cumulative_gas_co2,cumulative_luc_co2,cumulative_oil_co2,cumulative_other_co2,flaring_co2,flaring_co2_per_capita,gas_co2,gas_co2_per_capita,ghg_excluding_lucf_per_capita,ghg_per_capita,land_use_change_co2,land_use_change_co2_per_capita,methane,methane_per_capita,nitrous_oxide,nitrous_oxide_per_capita,oil_co2,oil_co2_per_capita,other_co2_per_capita,other_industry_co2,share_global_cement_co2,share_global_co2,share_global_co2_including_luc,share_global_coal_co2,share_global_cumulative_cement_co2,share_global_cumulative_co2,share_global_cumulative_co2_including_luc,share_global_cumulative_coal_co2,share_global_cumulative_flaring_co2,share_global_cumulative_gas_co2,share_global_cumulative_luc_co2,share_global_cumulative_oil_co2,share_global_cumulative_other_co2,share_global_flaring_co2,share_global_gas_co2,share_global_luc_co2,share_global_oil_co2,share_global_other_co2,share_of_temperature_change_from_ghg,temperature_change_from_ch4,temperature_change_from_co2,temperature_change_from_ghg,temperature_change_from_n2o,total_ghg,total_ghg_excluding_lucf
1942,South America,94218266.0,1.436,0.015,48.387,48.387,-3.119,-6.055,1041.134,54.683,5.543,11.053,0.514,14.632,0.155,12.832,1278.648,44678.211,880.748,,39.482,47398.0,345.585,,,,3.224,0.034,2.012,13.863,997.463,10.59,316.118,3.355,27.915,0.296,29.095,0.309,,,3.741,0.971,9.683,0.374,2.283,0.67,7.941,0.521,,1.382,12.594,1.89,,,1.942,17.289,3.369,,8.541,0.01,0.019,0.03,0.0,1306.176,189.575
1943,South America,96397220.0,1.403,0.015,49.034,49.034,0.647,1.337,1055.309,14.175,1.362,10.95,0.509,15.708,0.163,14.235,1327.682,45733.52,896.456,,42.513,48409.988,374.478,,,,3.031,0.031,2.0,13.674,1011.988,10.501,322.412,3.345,31.462,0.326,28.892,0.3,,,4.034,0.966,9.775,0.4,2.385,0.678,7.976,0.518,,1.399,12.67,1.949,,,1.657,17.69,3.118,,8.584,0.01,0.02,0.03,0.0,1318.151,192.777
1944,South America,98629580.0,1.559,0.016,54.083,54.083,5.049,10.297,1062.549,7.24,0.686,10.776,0.548,15.088,0.153,15.794,1381.765,46796.066,911.545,,46.285,49421.363,408.141,,,,3.772,0.038,2.103,13.5,1011.377,10.257,335.706,3.404,35.685,0.362,33.663,0.341,,,6.879,1.048,9.783,0.39,2.549,0.687,8.009,0.516,,1.43,12.745,2.012,,,1.909,17.748,3.15,,8.627,0.01,0.02,0.031,0.0,1331.516,207.416
1945,South America,100916694.0,1.603,0.016,54.756,54.756,0.672,1.243,1048.818,-13.731,-1.292,10.396,0.543,16.448,0.163,17.397,1436.521,47844.887,927.993,,50.137,50417.691,440.995,,,,3.852,0.038,2.08,13.087,996.327,9.875,341.194,3.381,40.304,0.399,32.853,0.326,,,6.973,1.277,10.508,0.548,2.707,0.7,8.051,0.516,,1.452,12.813,2.067,,,1.777,17.503,3.141,,8.676,0.011,0.021,0.032,0.001,1320.692,209.904
1946,South America,103259939.0,1.777,0.017,57.635,57.635,2.88,5.259,1067.35,18.531,1.767,10.339,0.558,18.137,0.176,19.174,1494.156,48912.238,946.13,,54.109,51430.035,474.744,,,,3.972,0.038,2.093,13.026,1012.343,9.806,348.132,3.371,45.037,0.436,33.749,0.327,,,4.895,1.251,10.407,0.56,2.824,0.712,8.091,0.517,,1.471,12.886,2.116,,,1.774,17.925,3.045,,8.718,0.011,0.021,0.033,0.001,1345.069,216.077
1947,South America,105660735.0,1.963,0.019,62.899,62.899,5.264,9.133,1062.338,-5.012,-0.47,10.057,0.595,19.802,0.187,21.137,1557.055,49974.574,965.931,,58.675,52433.797,511.313,,,,4.566,0.043,2.155,12.872,1003.762,9.502,358.073,3.389,49.6,0.469,36.569,0.346,,,4.55,1.218,9.835,0.547,2.927,0.724,8.122,0.517,,1.495,12.954,2.159,,,1.842,17.809,2.934,,8.752,0.011,0.022,0.034,0.001,1360.054,227.66
1948,South America,108120539.0,2.036,0.019,70.073,70.073,7.174,11.406,1076.012,13.674,1.287,9.954,0.648,21.432,0.198,23.172,1627.128,51050.586,987.363,,62.72,53445.773,553.873,,,,4.045,0.037,2.175,12.794,1011.978,9.362,361.948,3.348,53.714,0.497,42.56,0.394,,,3.943,1.286,9.784,0.573,2.995,0.738,8.151,0.519,,1.491,13.026,2.21,,,1.444,18.233,3.105,,8.781,0.012,0.022,0.034,0.001,1383.311,235.109
1949,South America,110738338.0,2.3,0.021,71.233,71.233,1.159,1.655,1075.393,-0.619,-0.058,9.713,0.643,18.124,0.164,25.472,1698.361,52125.977,1005.487,,67.267,54453.102,600.134,,,,4.547,0.041,2.122,12.594,1007.325,9.099,364.231,3.289,57.094,0.516,46.262,0.418,,,3.953,1.369,10.069,0.511,3.062,0.752,8.183,0.518,,1.493,13.096,2.277,,,1.513,18.395,3.575,,8.811,0.012,0.022,0.035,0.001,1394.599,234.966
1950,South America,112973210.0,2.606,0.023,113.414,113.414,42.181,59.216,1390.63,315.236,29.314,12.312,1.004,18.746,0.166,28.078,1811.774,53516.605,1024.233,27.824,69.7,55730.316,661.939,,27.824,0.246,2.433,0.022,2.479,14.385,1277.216,11.308,370.774,3.282,59.461,0.526,61.805,0.547,,,3.895,1.912,11.457,0.483,3.124,0.782,8.244,0.518,37.792,1.434,13.206,2.372,,37.792,0.689,20.577,3.988,,8.848,0.012,0.023,0.036,0.001,1625.093,280.117
1951,South America,116032091.0,2.846,0.025,131.277,131.277,17.863,15.751,1546.761,156.131,11.227,13.333,1.132,21.089,0.182,30.923,1943.051,55063.371,1045.322,61.321,74.218,57145.797,731.267,,33.496,0.289,4.518,0.039,2.614,15.044,1415.484,12.202,381.58,3.289,61.841,0.533,69.328,0.598,,,3.756,2.057,11.952,0.516,3.173,0.816,8.317,0.518,39.948,1.407,13.335,2.469,,41.936,1.086,21.578,4.035,,8.885,0.013,0.024,0.037,0.001,1745.584,303.278
1952,South America,119207171.0,3.125,0.026,141.465,141.465,10.188,7.761,1656.017,109.256,7.064,13.895,1.187,19.562,0.164,34.049,2084.516,56719.387,1064.885,97.217,79.494,58660.352,808.872,,35.896,0.301,5.276,0.044,2.67,15.522,1514.552,12.708,391.954,3.288,65.288,0.548,77.605,0.651,,,3.87,2.187,12.792,0.485,3.227,0.852,8.403,0.517,40.7,1.389,13.484,2.573,,42.051,1.18,23.38,4.27,,8.924,0.013,0.024,0.038,0.001,1850.326,318.256
1953,South America,122485449.0,3.547,0.029,140.632,140.632,-0.833,-0.589,1706.135,50.118,3.026,13.932,1.148,18.103,0.148,37.596,2225.149,58425.52,1082.988,130.01,85.301,60225.855,889.254,,32.793,0.268,5.807,0.047,2.584,15.44,1565.502,12.784,396.688,3.239,69.561,0.568,80.382,0.656,,,3.961,2.114,12.886,0.446,3.284,0.886,8.489,0.516,40.601,1.376,13.637,2.665,,40.312,1.224,23.759,4.151,,8.959,0.013,0.025,0.039,0.001,1891.121,316.515
1954,South America,125865614.0,3.986,0.032,151.041,151.041,10.409,7.402,1766.028,59.894,3.51,14.034,1.2,19.583,0.156,41.582,2376.19,60191.551,1102.571,164.921,91.79,61840.84,975.326,,34.912,0.277,6.488,0.052,2.635,15.499,1614.987,12.834,407.118,3.235,74.416,0.591,86.072,0.684,,,4.104,2.225,12.825,0.483,3.348,0.921,8.574,0.515,41.456,1.37,13.785,2.753,,44.982,1.294,23.136,4.193,,8.992,0.014,0.026,0.04,0.001,1950.746,331.662
1955,South America,129351390.0,4.336,0.034,170.066,170.066,19.024,12.595,1850.563,84.535,4.787,14.31,1.315,19.91,0.154,45.918,2546.256,62042.113,1122.48,201.572,98.927,63521.336,1077.358,,36.651,0.283,7.137,0.055,3.025,16.14,1680.498,12.995,453.51,3.506,79.613,0.615,102.032,0.789,,,4.035,2.285,12.704,0.454,3.403,0.959,8.658,0.514,40.75,1.365,13.939,2.856,,37.849,1.304,23.592,4.439,,9.037,0.014,0.026,0.041,0.001,2087.684,391.328
1956,South America,132949200.0,4.878,0.037,184.168,184.168,14.102,8.292,1918.076,67.512,3.648,14.43,1.386,20.221,0.152,50.795,2730.424,63960.191,1142.702,242.607,106.654,65255.246,1187.665,,41.035,0.309,7.727,0.058,3.056,16.343,1733.908,13.045,460.224,3.462,84.908,0.639,110.307,0.83,,,4.187,2.324,12.664,0.439,3.465,0.999,8.741,0.512,40.244,1.362,14.096,2.953,,37.934,1.316,24.017,4.416,,9.08,0.014,0.027,0.042,0.001,2172.84,406.315
1957,South America,136660908.0,5.252,0.038,192.903,192.903,8.736,4.743,1973.583,55.507,2.894,14.445,1.412,19.207,0.141,56.047,2923.327,65933.773,1161.908,286.522,115.851,67035.93,1302.998,,43.915,0.321,9.197,0.067,3.064,16.423,1780.68,13.033,469.907,3.438,90.06,0.659,115.333,0.844,,,4.289,2.357,12.725,0.409,3.529,1.038,8.823,0.51,40.4,1.366,14.255,3.042,,41.279,1.422,24.314,4.417,,9.122,0.015,0.028,0.043,0.001,2244.338,418.792
1958,South America,140478153.0,5.469,0.039,178.736,178.736,-14.167,-7.344,2038.932,65.349,3.311,14.517,1.273,19.613,0.14,61.516,3102.063,67972.703,1181.522,326.153,125.729,68896.117,1407.143,,39.631,0.282,9.878,0.07,2.467,16.133,1860.196,13.245,417.953,2.975,94.827,0.675,104.145,0.742,,,4.217,2.123,13.063,0.412,3.581,1.07,8.91,0.508,40.549,1.369,14.43,3.089,,41.666,1.399,25.867,3.831,,9.139,0.015,0.029,0.044,0.001,2266.369,346.573
1959,South America,144408286.0,5.673,0.039,196.974,196.974,18.238,10.204,2170.947,132.014,6.475,15.037,1.364,19.308,0.134,67.189,3299.037,70143.648,1200.83,363.898,136.842,70870.086,1530.279,,37.745,0.261,11.113,0.077,2.938,17.058,1973.972,13.672,483.747,3.35,98.966,0.685,123.135,0.853,,,3.906,2.225,13.079,0.39,3.606,1.104,8.999,0.506,40.612,1.376,14.606,3.159,,41.164,1.466,25.491,4.25,,9.184,0.016,0.029,0.046,0.001,2463.334,424.297
1960,South America,148441131.0,6.011,0.041,199.141,199.141,2.166,1.1,2090.239,-80.708,-3.718,14.084,1.342,20.687,0.139,73.2,3498.178,72233.883,1221.516,398.149,149.736,72761.188,1655.577,,34.251,0.231,12.894,0.087,2.712,16.368,1891.098,12.743,466.456,3.142,102.234,0.689,125.298,0.844,,,3.819,2.121,12.988,0.401,3.623,1.135,9.08,0.503,40.414,1.389,14.792,3.21,,38.424,1.545,28.2,4.015,,9.216,0.016,0.03,0.047,0.001,2429.689,402.612
1961,South America,152563386.0,6.355,0.042,201.756,201.756,2.616,1.314,2111.068,20.83,0.997,13.84,1.323,20.525,0.135,79.556,3699.935,74344.953,1242.041,430.63,165.014,74670.508,1782.693,,32.481,0.213,15.279,0.1,2.558,16.115,1909.312,12.518,461.506,3.025,107.256,0.703,127.116,0.833,,,3.872,2.143,13.003,0.415,3.641,1.165,9.158,0.502,40.194,1.415,14.972,3.248,,37.673,1.732,27.994,3.84,,9.24,0.016,0.031,0.048,0.001,2458.552,390.186
1962,South America,156774162.0,6.73,0.043,215.63,215.63,13.874,6.876,2055.348,-55.72,-2.639,13.113,1.376,21.05,0.134,86.286,3915.564,76400.305,1263.092,468.599,182.306,76510.227,1915.282,,37.969,0.242,17.291,0.11,2.495,15.446,1839.718,11.738,453.231,2.891,108.988,0.695,132.589,0.846,,,3.816,2.212,12.784,0.427,3.654,1.196,9.229,0.5,40.49,1.444,15.149,3.277,,44.186,1.787,29.06,3.725,,9.254,0.017,0.032,0.05,0.001,2421.474,391.228
1963,South America,161065586.0,6.761,0.042,219.379,219.379,3.749,1.739,2033.536,-21.812,-1.061,12.628,1.362,21.429,0.133,93.047,4134.944,78433.844,1284.521,502.641,201.49,78324.375,2053.245,,34.042,0.211,19.184,0.119,2.546,15.053,1814.156,11.266,467.588,2.903,109.992,0.683,137.963,0.857,,,3.635,2.137,12.378,0.42,3.653,1.225,9.29,0.499,40.281,1.473,15.321,3.299,,37.613,1.833,29.444,3.626,,9.264,0.017,0.033,0.051,0.001,2424.484,410.043
1964,South America,165413056.0,7.479,0.045,230.148,230.148,10.768,4.909,2125.322,91.786,4.514,12.852,1.392,21.806,0.132,100.525,4365.091,80559.164,1306.327,537.759,223.071,80219.555,2197.409,,35.117,0.212,21.581,0.13,2.508,15.092,1895.174,11.46,471.219,2.849,113.35,0.685,144.165,0.872,,,3.628,2.126,12.739,0.418,3.651,1.253,9.357,0.497,39.523,1.504,15.514,3.312,,31.135,1.872,32.347,3.512,,9.271,0.017,0.034,0.052,0.001,2496.332,414.895
1965,South America,169787369.0,7.913,0.047,240.093,240.093,9.945,4.321,1984.956,-140.366,-6.604,11.694,1.414,22.097,0.13,108.438,4605.184,82544.117,1328.424,574.814,246.532,81964.414,2346.976,,37.056,0.218,23.461,0.138,2.517,13.992,1744.863,10.279,486.026,2.863,117.137,0.69,149.566,0.881,,,3.656,2.123,11.721,0.418,3.651,1.28,9.402,0.495,38.551,1.535,15.681,3.317,,28.408,1.906,31.019,3.391,,9.262,0.018,0.034,0.053,0.001,2375.6,427.338
1966,South America,174174977.0,8.381,0.048,251.989,251.989,11.897,4.955,1951.725,-33.23,-1.674,11.208,1.447,22.709,0.13,116.819,4857.173,84495.844,1351.133,612.461,271.872,83664.148,2504.889,,37.647,0.216,25.34,0.146,2.474,13.51,1699.736,9.761,485.291,2.786,120.226,0.69,157.913,0.907,,,3.597,2.124,11.423,0.424,3.647,1.307,9.441,0.494,37.445,1.563,15.848,3.317,,26.041,1.891,32.544,3.318,,9.245,0.018,0.035,0.054,0.001,2353.065,430.879
1967,South America,178570548.0,8.58,0.048,267.328,267.328,15.339,6.087,1957.234,5.509,0.282,10.963,1.497,24.742,0.139,125.399,5124.501,86453.078,1375.875,655.281,299.002,85354.062,2668.945,,42.819,0.24,27.13,0.152,2.504,13.092,1689.906,9.466,495.345,2.774,124.286,0.696,164.056,0.919,,,3.577,2.185,11.097,0.47,3.643,1.335,9.473,0.494,35.878,1.588,16.004,3.312,,22.444,1.893,31.29,3.233,,9.223,0.018,0.036,0.056,0.001,2337.769,447.116
1968,South America,182977286.0,9.61,0.053,287.605,287.605,20.277,7.585,1903.717,-53.517,-2.734,10.407,1.572,25.105,0.137,135.009,5412.106,88356.797,1400.98,697.046,327.729,86970.172,2851.343,,41.765,0.228,28.727,0.157,2.535,12.589,1616.112,8.835,497.004,2.716,126.685,0.692,182.398,0.997,,,3.764,2.229,10.438,0.472,3.651,1.364,9.492,0.493,34.334,1.607,16.146,3.311,,20.493,1.842,30.307,3.299,,9.193,0.019,0.037,0.057,0.001,2303.466,463.775
1969,South America,187410584.0,9.911,0.053,311.235,311.235,23.63,8.216,1876.736,-26.981,-1.417,10.017,1.661,26.963,0.144,144.92,5723.342,90233.531,1427.943,741.389,357.241,88535.672,3051.848,,44.343,0.237,29.512,0.158,2.583,12.283,1565.501,8.355,494.864,2.641,128.313,0.685,200.505,1.07,,,3.663,2.262,9.576,0.489,3.652,1.394,9.494,0.493,32.599,1.616,16.26,3.314,,18.171,1.727,26.825,3.353,,9.149,0.019,0.037,0.058,0.001,2301.987,484.029
1970,South America,191855152.0,11.404,0.059,337.826,337.826,26.591,8.544,2283.403,406.666,21.669,11.905,1.761,24.293,0.127,156.325,6061.167,92516.93,1452.237,788.368,392.364,90481.242,3271.875,,46.979,0.245,35.123,0.183,2.674,13.711,1945.576,10.143,507.196,2.644,133.97,0.698,220.027,1.147,,,3.956,2.267,11.088,0.426,3.672,1.425,9.527,0.492,30.892,1.642,16.445,3.308,,16.914,1.961,34.168,3.236,,9.123,0.019,0.038,0.059,0.002,2630.579,513.034
1971,South America,196342424.0,12.089,0.062,346.539,346.539,8.713,2.579,2083.541,-199.861,-8.753,10.614,1.765,24.722,0.126,168.414,6407.707,94600.477,1476.959,830.391,429.531,92218.25,3502.413,,42.023,0.214,37.167,0.189,2.691,12.545,1737.002,8.849,515.286,2.624,131.515,0.67,230.537,1.174,,,3.988,2.235,10.104,0.434,3.693,1.453,9.539,0.491,28.899,1.663,16.607,3.301,,13.073,1.922,33.938,3.201,,9.088,0.019,0.039,0.06,0.002,2463.167,528.333
1972,South America,200916855.0,13.15,0.065,362.557,362.557,16.018,4.622,2059.128,-24.413,-1.172,10.251,1.805,24.428,0.122,181.564,6770.264,96659.602,1501.387,869.499,468.987,93914.828,3748.827,,39.108,0.195,39.456,0.196,2.755,12.284,1696.572,8.446,538.752,2.681,139.564,0.695,246.414,1.227,,,4.092,2.235,9.526,0.429,3.72,1.481,9.539,0.49,27.0,1.682,16.75,3.292,,11.274,1.923,31.473,3.173,,9.05,0.02,0.04,0.061,0.002,2467.968,553.585
1973,South America,205568583.0,14.645,0.071,392.667,392.667,30.111,8.305,2102.547,43.419,2.109,10.231,1.911,26.058,0.127,196.209,7162.931,98762.156,1527.445,909.14,513.999,95624.703,4016.137,,39.641,0.193,45.012,0.219,2.88,12.187,1709.88,8.32,555.129,2.7,140.517,0.684,267.311,1.301,,,4.304,2.298,9.416,0.444,3.758,1.51,9.536,0.489,25.097,1.709,16.897,3.289,,9.857,2.042,32.606,3.25,,9.013,0.02,0.041,0.063,0.002,2505.302,592.008
1974,South America,210289337.0,15.506,0.074,416.53,416.53,23.863,6.077,2127.701,25.154,1.196,10.121,1.981,27.167,0.129,211.715,7579.461,100889.852,1554.612,938.123,560.822,97335.867,4314.189,,28.983,0.138,46.823,0.223,2.954,12.243,1711.171,8.139,571.478,2.718,148.529,0.706,298.051,1.418,,,4.55,2.449,9.606,0.464,3.806,1.543,9.538,0.488,23.372,1.734,17.044,3.314,,7.405,2.072,33.302,3.677,,8.985,0.021,0.042,0.064,0.002,2574.67,621.108
1975,South America,215072893.0,16.107,0.075,411.658,411.658,-4.873,-1.17,2120.25,-7.451,-0.35,9.861,1.915,28.557,0.133,227.822,7991.119,103010.102,1583.169,956.215,608.069,99044.469,4615.845,,18.091,0.084,47.247,0.22,2.866,12.156,1708.592,7.946,584.084,2.716,154.828,0.72,301.656,1.403,,,4.737,2.414,9.589,0.473,3.86,1.572,9.539,0.488,21.979,1.758,17.191,3.339,,5.373,2.094,33.771,3.753,,8.953,0.021,0.042,0.065,0.002,2614.394,616.46
1976,South America,219943056.0,17.641,0.08,419.329,419.329,7.671,1.864,2207.373,87.123,4.109,10.039,1.907,28.788,0.131,245.462,8410.448,105217.477,1611.957,977.861,654.469,100832.508,4920.699,,21.646,0.098,46.4,0.211,2.846,12.405,1788.043,8.132,607.782,2.763,164.187,0.747,304.855,1.386,,,4.952,2.331,9.567,0.46,3.922,1.598,9.539,0.487,20.604,1.77,17.348,3.353,,5.474,1.943,35.169,3.57,,8.928,0.021,0.043,0.067,0.002,2728.31,626.066
1977,South America,224941177.0,18.45,0.082,434.808,434.808,15.479,3.691,2171.905,-35.468,-1.607,9.658,1.934,32.801,0.146,263.912,8845.257,107389.375,1644.758,997.522,704.71,102569.609,5234.354,,19.661,0.087,50.242,0.223,2.858,12.069,1737.097,7.725,619.037,2.752,163.92,0.729,313.655,1.395,,,4.948,2.35,9.045,0.511,3.98,1.624,9.529,0.488,19.454,1.787,17.481,3.364,,5.154,2.058,31.505,3.548,,8.899,0.022,0.044,0.068,0.002,2714.798,642.883
1978,South America,230063999.0,20.653,0.09,462.11,462.11,27.302,6.279,2237.443,65.538,3.018,9.728,2.009,36.288,0.158,284.565,9307.366,109626.82,1681.046,1017.033,756.794,104344.938,5567.929,,19.511,0.085,52.084,0.226,2.938,12.088,1775.333,7.719,621.887,2.703,166.416,0.723,333.575,1.45,,,5.189,2.423,9.139,0.556,4.048,1.651,9.521,0.489,18.432,1.803,17.621,3.379,,5.0,2.042,32.797,3.643,,8.888,0.022,0.045,0.069,0.002,2781.087,676.039
1979,South America,235280219.0,22.054,0.094,494.336,494.336,32.226,6.974,2304.566,67.122,3.0,9.798,2.102,38.788,0.165,306.619,9801.702,111931.391,1719.833,1036.892,815.555,106155.164,5922.804,,19.859,0.084,58.761,0.25,3.048,12.026,1810.229,7.696,635.633,2.702,170.253,0.724,354.875,1.509,,,5.461,2.521,9.485,0.568,4.125,1.68,9.52,0.491,17.641,1.826,17.786,3.403,,5.514,2.185,38.624,3.827,,8.867,0.022,0.046,0.071,0.002,2829.49,717.145
1980,South America,240599662.0,23.713,0.099,508.354,508.354,14.018,2.836,2395.852,91.286,3.961,9.961,2.113,39.611,0.165,330.331,10310.056,114327.242,1759.445,1054.699,880.012,108042.664,6285.57,,17.806,0.074,64.457,0.268,3.075,12.049,1887.498,7.847,662.974,2.756,177.214,0.737,362.767,1.508,,,5.837,2.608,9.797,0.565,4.214,1.71,9.526,0.492,17.027,1.856,17.953,3.435,,5.627,2.336,37.997,4.053,,8.864,0.023,0.047,0.072,0.002,2899.092,739.914
1981,South America,246004194.0,23.797,0.097,489.719,489.719,-18.635,-3.666,2316.219,-79.632,-3.324,9.418,1.991,39.15,0.159,354.129,10799.775,116643.453,1798.594,1069.915,944.843,109869.164,6632.294,,15.217,0.062,64.832,0.264,2.935,11.461,1826.5,7.427,667.43,2.713,174.866,0.711,346.724,1.41,,,5.857,2.574,9.71,0.56,4.295,1.736,9.529,0.494,16.636,1.881,18.111,3.463,,6.416,2.319,37.816,4.056,,8.866,0.023,0.048,0.074,0.002,2819.366,722.04
1982,South America,251463263.0,22.933,0.091,490.87,490.87,1.151,0.235,2347.741,31.522,1.361,9.339,1.953,39.523,0.157,377.061,11290.646,118991.203,1838.117,1085.044,1014.978,111726.031,6975.445,,15.128,0.06,70.135,0.279,2.912,11.367,1856.871,7.386,676.777,2.691,179.152,0.712,343.151,1.365,,,5.672,2.601,10.027,0.556,4.359,1.762,9.539,0.495,16.275,1.917,18.28,3.49,,6.422,2.567,40.867,4.113,,8.875,0.024,0.049,0.075,0.002,2858.346,732.32
1983,South America,256993741.0,19.406,0.076,485.836,485.836,-5.033,-1.025,2339.67,-8.071,-0.344,9.107,1.891,43.331,0.169,396.467,11776.481,121330.867,1881.448,1100.58,1090.879,113579.867,7307.107,,15.536,0.06,75.901,0.295,2.852,10.994,1853.833,7.216,679.514,2.644,179.389,0.698,331.662,1.291,,,4.694,2.558,9.84,0.594,4.374,1.785,9.544,0.497,15.997,1.958,18.439,3.511,,7.299,2.749,38.743,4.016,,8.88,0.024,0.05,0.077,0.002,2825.343,733.055
1984,South America,262567860.0,18.613,0.071,491.463,491.463,5.627,1.158,2790.914,451.244,19.287,10.633,1.872,49.413,0.188,415.08,12267.945,124121.781,1930.861,1118.6,1172.133,115879.32,7631.271,,18.02,0.069,81.254,0.31,2.858,11.935,2299.451,8.76,693.291,2.64,179.38,0.683,324.163,1.235,,,4.419,2.501,11.037,0.646,4.376,1.805,9.573,0.5,15.829,1.996,18.642,3.525,,9.649,2.698,40.777,3.894,,8.895,0.025,0.051,0.078,0.003,3133.686,750.394
1985,South America,268127334.0,19.14,0.071,501.803,501.803,10.34,2.104,2276.341,-514.574,-18.437,8.493,1.872,55.942,0.209,434.22,12769.747,126398.125,1986.803,1135.267,1253.506,117653.859,7959.951,,16.667,0.062,81.372,0.304,2.849,10.523,1774.538,6.62,699.172,2.608,180.899,0.675,328.681,1.226,,,4.495,2.47,8.891,0.682,4.381,1.825,9.56,0.503,15.662,2.027,18.768,3.541,,9.156,2.606,33.539,3.949,,8.891,0.025,0.052,0.08,0.003,2821.568,763.939
1986,South America,273653737.0,22.144,0.081,529.759,529.759,27.956,5.571,2397.105,120.764,5.305,8.763,1.937,56.858,0.208,456.365,13299.506,128795.227,2043.661,1152.125,1342.046,119521.203,8305.309,,16.858,0.062,88.54,0.324,2.912,10.483,1867.346,6.826,711.475,2.6,186.767,0.682,345.358,1.262,,,5.006,2.57,9.17,0.683,4.408,1.846,9.552,0.507,15.529,2.068,18.899,3.559,,9.896,2.906,33.785,4.028,,8.892,0.026,0.052,0.081,0.003,2868.783,796.974
1987,South America,279159635.0,23.205,0.083,557.252,557.252,27.493,5.19,2347.33,-49.775,-2.076,8.412,1.997,62.713,0.225,479.57,13856.758,131142.562,2106.374,1169.888,1437.152,121311.281,8663.773,,17.763,0.064,95.106,0.341,2.972,10.347,1790.078,6.415,728.096,2.608,194.108,0.695,358.464,1.285,,,5.055,2.622,8.828,0.729,4.436,1.868,9.538,0.512,15.428,2.107,19.021,3.58,,10.853,2.875,33.523,4.147,,8.893,0.026,0.053,0.083,0.003,2888.5,829.637
1988,South America,284663491.0,23.394,0.082,580.267,580.267,23.015,4.13,2284.444,-62.886,-2.679,8.028,2.039,65.179,0.229,502.964,14437.024,133427.0,2171.553,1189.608,1540.709,123015.461,9032.191,,19.72,0.069,103.557,0.364,3.027,10.032,1704.177,5.989,743.895,2.613,194.753,0.684,368.418,1.295,,,4.844,2.627,8.381,0.733,4.453,1.89,9.516,0.516,15.312,2.15,19.133,3.599,,10.578,2.987,32.957,4.111,,8.891,0.027,0.054,0.084,0.003,2855.827,861.803
1989,South America,290157635.0,21.676,0.075,579.758,579.758,-0.509,-0.088,2261.437,-23.007,-1.007,7.797,1.999,68.64,0.237,524.64,15016.783,135688.438,2240.194,1207.686,1644.294,124697.141,9399.97,,18.078,0.062,103.584,0.357,2.978,9.99,1681.679,5.798,759.939,2.619,191.454,0.66,367.779,1.268,,,4.395,2.59,8.272,0.772,4.451,1.91,9.492,0.522,15.247,2.183,19.247,3.614,,11.912,2.845,33.95,4.034,,8.894,0.028,0.055,0.086,0.003,2898.743,864.081
1990,South America,295639581.0,21.335,0.072,598.211,598.211,18.453,3.183,2301.143,39.706,1.756,7.787,2.024,66.588,0.225,545.975,15614.993,137989.594,2306.782,1235.865,1751.575,126400.07,9771.109,3.688,28.179,0.095,107.281,0.363,2.982,10.099,1702.932,5.762,762.468,2.579,192.369,0.651,371.14,1.256,0.012,3.688,4.316,2.632,8.306,0.765,4.445,1.93,9.47,0.527,15.109,2.214,19.361,3.628,0.198,10.888,2.819,34.219,4.015,1.653,8.899,0.028,0.056,0.087,0.003,2985.517,881.602
1991,South America,301035778.0,22.987,0.076,605.973,605.973,7.762,1.297,2362.329,61.187,2.659,7.85,2.014,68.556,0.228,568.962,16220.967,140351.906,2375.338,1263.118,1863.455,128156.43,10142.65,7.443,27.253,0.091,111.88,0.372,2.972,10.318,1756.357,5.837,774.214,2.572,196.571,0.653,371.541,1.235,0.012,3.755,4.522,2.614,8.39,0.796,4.448,1.949,9.449,0.532,14.941,2.245,19.482,3.635,0.358,9.945,2.892,35.339,3.829,1.742,8.91,0.029,0.057,0.089,0.003,3105.952,894.635
1992,South America,306386107.0,21.75,0.071,618.012,618.012,12.04,1.987,2460.915,98.585,4.173,8.035,2.018,67.716,0.221,590.713,16838.979,142812.828,2443.054,1290.821,1953.611,129999.328,10549.391,11.391,27.703,0.09,90.156,0.294,2.985,10.55,1842.902,6.017,790.091,2.579,200.585,0.655,406.74,1.328,0.013,3.948,4.109,2.743,8.857,0.805,4.435,1.97,9.438,0.537,14.845,2.248,19.605,3.66,0.497,11.459,2.299,35.049,4.417,1.826,8.927,0.029,0.058,0.091,0.003,3232.433,914.531
